,Leverage,Warning_Leverage,In_Domain
240,8.418397173024831e-05,0.0008785875658940674,True
241,0.0001333124824822446,0.0008785875658940674,True
242,0.00031002254180885594,0.0008785875658940674,True
243,0.0003870200400857519,0.0008785875658940674,True
244,0.00034767272909706494,0.0008785875658940674,True
245,9.074911374100245e-05,0.0008785875658940674,True
246,0.0002346536493369081,0.0008785875658940674,True
247,0.00016151891371397312,0.0008785875658940674,True
248,0.00034975295238370374,0.0008785875658940674,True
249,7.411801111711417e-05,0.0008785875658940674,True
250,4.780994519278845e-05,0.0008785875658940674,True
251,8.439820048200833e-05,0.0008785875658940674,True
252,0.00022785842436766322,0.0008785875658940674,True
253,0.00014608039957274797,0.0008785875658940674,True
254,0.00023555699876220298,0.0008785875658940674,True
255,0.000396643023337359,0.0008785875658940674,True
256,0.00048764708545091025,0.0008785875658940674,True
257,0.0001490165447996984,0.0008785875658940674,True
258,0.00030722070429531085,0.0008785875658940674,True
259,0.0001595044300158056,0.0008785875658940674,True
260,0.00019437956015558926,0.0008785875658940674,True
261,0.0004710434302223915,0.0008785875658940674,True
262,0.0003931374913720686,0.0008785875658940674,True
263,0.0003860745564721288,0.0008785875658940674,True
264,0.0002798335045638578,0.0008785875658940674,True
265,0.00015312291271248326,0.0008785875658940674,True
266,0.00015414346005296464,0.0008785875658940674,True
267,0.0002792985208214541,0.0008785875658940674,True
268,7.717754673057276e-05,0.0008785875658940674,True
269,0.00031842196105302123,0.0008785875658940674,True
270,0.00017339259512846208,0.0008785875658940674,True
271,0.000205260238546187,0.0008785875658940674,True
272,0.0002149812045511407,0.0008785875658940674,True
273,0.0008026694801881778,0.0008785875658940674,True
274,0.0001300393816621347,0.0008785875658940674,True
275,0.0003026216428293054,0.0008785875658940674,True
276,8.553895445620975e-05,0.0008785875658940674,True
277,0.0002902699550488611,0.0008785875658940674,True
278,0.0001708067581897667,0.0008785875658940674,True
279,8.86058258930512e-05,0.0008785875658940674,True
280,0.0003554624598336391,0.0008785875658940674,True
281,0.00016264924423104417,0.0008785875658940674,True
282,0.0002459596463188442,0.0008785875658940674,True
283,0.00019158509061514126,0.0008785875658940674,True
284,0.000631303295810861,0.0008785875658940674,True
285,0.00016035671764908868,0.0008785875658940674,True
286,0.00010638136716822685,0.0008785875658940674,True
287,0.0001385459288623711,0.0008785875658940674,True
288,0.0003905115600613848,0.0008785875658940674,True
289,0.00025736083278625325,0.0008785875658940674,True
290,0.000762221799015903,0.0008785875658940674,True
291,0.00026754197327453615,0.0008785875658940674,True
292,0.0002920212149016158,0.0008785875658940674,True
293,0.000153568449094311,0.0008785875658940674,True
294,0.00023866552058457221,0.0008785875658940674,True
295,0.00015390887497862793,0.0008785875658940674,True
296,0.0001559339204206141,0.0008785875658940674,True
297,0.0005174069819870828,0.0008785875658940674,True
298,0.00014361903461758166,0.0008785875658940674,True
299,0.00018861243485519848,0.0008785875658940674,True
300,0.0003320564246924974,0.0008785875658940674,True
301,0.0002321206973053242,0.0008785875658940674,True
302,0.0006993133080509423,0.0008785875658940674,True
303,0.0003247318220886585,0.0008785875658940674,True
304,6.787554206434313e-05,0.0008785875658940674,True
305,0.001672926107909037,0.0008785875658940674,False
306,0.0005672047065017514,0.0008785875658940674,True
307,7.783081311298737e-05,0.0008785875658940674,True
308,9.747273218624522e-05,0.0008785875658940674,True
309,0.0003445686913487241,0.0008785875658940674,True
310,0.0002305155373567556,0.0008785875658940674,True
311,0.00019080383451143134,0.0008785875658940674,True
312,9.926231866584886e-05,0.0008785875658940674,True
313,0.0002601354324649118,0.0008785875658940674,True
314,8.518735428419517e-05,0.0008785875658940674,True
315,0.00013604771358147758,0.0008785875658940674,True
316,7.842446017115284e-05,0.0008785875658940674,True
317,0.0001133364376164531,0.0008785875658940674,True
318,0.0001314700183955922,0.0008785875658940674,True
319,0.00012860151269648607,0.0008785875658940674,True
320,0.0001574640013758635,0.0008785875658940674,True
321,0.00016903236678713127,0.0008785875658940674,True
322,0.00015587635637986087,0.0008785875658940674,True
323,0.0009033107601342545,0.0008785875658940674,False
324,0.0005615372895950318,0.0008785875658940674,True
325,0.0002691078639529181,0.0008785875658940674,True
326,0.00021581595361288,0.0008785875658940674,True
327,0.00036198637537744583,0.0008785875658940674,True
328,0.0002610626613193164,0.0008785875658940674,True
329,5.631715958324024e-05,0.0008785875658940674,True
330,0.00029517782934651885,0.0008785875658940674,True
331,0.00013625074585268975,0.0008785875658940674,True
332,0.00032417187905477715,0.0008785875658940674,True
333,9.010403038255108e-05,0.0008785875658940674,True
334,6.563206049098567e-05,0.0008785875658940674,True
335,0.00040580345249798834,0.0008785875658940674,True
336,0.0001455339584754139,0.0008785875658940674,True
337,0.00018400356122445086,0.0008785875658940674,True
338,0.00018191439704420958,0.0008785875658940674,True
339,0.00031263566750922375,0.0008785875658940674,True
340,0.00013279817066849515,0.0008785875658940674,True
341,0.00015067471801267967,0.0008785875658940674,True
