PC1,PC2,Method
-0.110164767370586,-0.21143377608319736,RL
0.5862175813753819,1.0314021925319965,RL
-0.8876041272266705,-0.5439871605208553,RL
-0.19122621346947066,-0.45645296347488457,RL
-0.8542884195199264,-2.714088000919498,RL
-1.0102586978015384,0.016670150716491805,RL
0.23950665248910097,-0.0486059651357149,RL
-1.7949504792502953,0.29060508309625205,RL
-1.1593775931888297,-0.0063807740253460175,RL
0.14248770486672427,0.25485496889915676,RL
0.3102263551174101,0.6289935107341119,RL
0.6703670334454379,-1.9210669108274263,RL
-0.8510707403478469,-0.15124275405070883,RL
0.09575986056438841,-0.5641413818517382,RL
-0.6492608182080567,-0.028301746084593224,RL
-0.563037874053322,0.07363347961901845,RL
0.36556717218737556,-0.2653396625364426,RL
-1.5818412454575044,0.7705951414212454,RL
0.12081300218836605,-2.1070515321474472,RL
0.19786122346994953,0.3063748006566427,RL
-0.31541578379860086,0.7130503135608676,RL
-0.7820874685160112,-0.3972441241155591,RL
0.988299082851042,0.9584636250480656,RL
1.6167103790244584,-0.92419857021845,RL
0.7324779632928846,0.702807432532808,RL
-0.33885691675145563,0.2758265788049824,RL
-1.0409872129968822,-0.3995288936854732,RL
-0.019658079504594455,-0.10910543349233884,RL
-1.4483091730679922,0.003540843875892095,RL
0.6437889122860525,0.01262478984467207,RL
0.6512687907820267,0.22039814351857998,RL
-0.25784409480844744,-1.518949551330264,RL
-0.12283555440983353,-0.103473074105058,RL
0.8461107118408567,0.45503405439442596,RL
0.8628261925868349,-1.0014908618795508,RL
0.5929591350476573,0.034602002495690294,RL
1.3952102551028014,-0.6215167042263826,RL
-1.7916120225667682,0.6395942750198146,RL
-0.05557691141621202,-0.3342084573046524,RL
0.5199597335737776,0.48972284019817375,RL
1.1366783393369295,-0.38004066334766473,RL
-0.282326460199439,-1.10912098858252,RL
-0.7559208354591673,0.5067091046895515,RL
0.30192767435824563,-1.8558297637931196,RL
-1.5111664054321867,0.3765433137283181,RL
0.584905291079745,0.7128979362546091,RL
-1.0508286302502863,0.5048170429065447,RL
1.3248706998870854,0.44393996688039306,RL
-0.06704697198236068,-0.5871990839263023,RL
0.9304557826815639,0.47608754226861716,RL
0.28256852015957384,0.5094159962099487,RL
-0.07338747747416804,-0.05219872671767162,RL
-0.34893815278195006,0.3035153362287407,RL
-1.0460775729439373,-0.09024776839119812,RL
-1.5865105283074583,-0.3790221598467418,RL
-1.7409894790906182,0.648646041594784,RL
-0.8343062588090214,-0.5611242226653829,RL
-0.46339001249213224,0.2351792699855079,RL
-1.2071255798862592,0.23749515527672413,RL
0.00039779698056193624,-1.5942504810203428,RL
-0.2847401811415049,0.20904168090456232,RL
0.2724617370327256,-1.8068877504636096,RL
-0.14465759892372712,0.5299095263824987,RL
-0.6819672197468727,-0.4204737841493434,RL
0.3709625359746677,-1.204996245181072,RL
-1.180675677265104,0.09990195897353488,RL
-0.26110519833487345,-0.182373596896599,RL
-1.7455112075991488,-0.44775699446886374,RL
-0.12216616166952002,1.0643157753630128,RL
0.48695994018975836,0.701040944819388,RL
0.2964792317372511,1.3485748846773704,RL
-0.9945802198548739,-0.41476687255418465,RL
-0.9986819091096795,1.0595281761801258,RL
-0.1724409355421387,1.0296857491786984,RL
0.10314102133459363,0.39473019514541635,RL
0.638018664316204,-0.03185202575025926,RL
0.07564911097028933,-0.21173066027501988,RL
-0.4094146356731371,-0.5499447933753299,RL
0.6299708606716073,0.7928447767409178,RL
0.14261488941723957,-0.011152246462196456,RL
-0.9657449292625804,0.5177266466227597,RL
-1.8338282622095272,0.7452509374638491,RL
-1.2769944552615287,0.24285790971367208,RL
-0.9720791867230409,0.8352988734482092,RL
-1.582621649266191,0.816226455928133,RL
-1.813499576996933,-0.9111695574368535,RL
-1.2831491485758357,0.7496919410009725,RL
-1.5623284241022237,0.1441698874457845,RL
-1.4624545768760837,0.5138439629364427,RL
0.5070729372945637,0.7736295933614759,RL
-0.15008659385105544,-0.5036086204686825,RL
-0.09139223197436061,-0.3701419526479825,RL
1.31891405036304,-0.8636765241012542,RL
1.5797453120261233,1.2192510844175488,RL
0.2994490091711446,1.1747038259669105,RL
-1.592426743052384,0.13853764467494076,RL
0.5739320393270003,0.8005159338809278,RL
-0.03790782717136831,-1.1154018863168775,RL
0.9897066619863807,0.3376647006469403,RL
-0.3285351986906292,-0.7085580779814513,RL
-0.21771211279564268,0.7751511049159684,RL
0.5483793956630747,1.4819433125985166,RL
0.6943892848201302,-0.20268952183406963,RL
-0.28662264385945463,-0.11693243186374792,RL
1.1245752044858965,0.2612123912468581,RL
0.17682203246822192,-0.8642041221931602,RL
0.447251637888542,-0.14949476529172553,RL
1.051383113495618,0.9369771340387563,RL
2.022100680346478,-0.9553158935752651,RL
-0.6387313371175352,0.4284176403044164,RL
-0.9610228571710274,0.4641424644662138,RL
-0.47079816875488406,0.1141025762063751,RL
0.04254333454062257,-0.08109987551736147,RL
-0.7979744725346828,-1.072919133700616,RL
-0.1467408517119345,-0.7001538588793934,RL
0.38847947430536806,0.1461677039857908,RL
0.26324819555867496,1.374837451240236,RL
-0.3997396978413498,1.5603742861346606,RL
0.7283757119699439,1.9152294385337378,RL
1.7554667991519273,0.7334322879581744,RL
-0.14075840942363763,1.2892972192971144,RL
-0.7659649528923447,0.8476890623995376,RL
1.1018399847542033,0.008399560630892472,RL
-0.24359765773531314,0.7680040515641873,RL
-0.37782131316478096,-0.15259695749670232,RL
0.12455127370328016,0.2614584393339539,RL
-0.3393560720245237,-2.2518322418841326,RL
1.699825062958517,1.2799746096353202,RL
-0.19820428875026774,0.059992795078321705,RL
1.7930949394630413,-0.5630875163982829,RL
-0.41131573047179215,1.239553094685186,RL
0.8513643257898622,0.02254552713560037,RL
0.9171363495758807,-0.8221729616327851,RL
0.5551114192332391,-0.3338624635184101,RL
-0.6540868047900972,-0.681488655154076,RL
0.20160731600609014,-0.6420174374836143,RL
0.15184013490870774,0.9908752207975245,RL
-0.7010727668433103,-0.3868615725205058,RL
-1.0889591738750906,0.03404779320860903,RL
0.6927422666885366,-1.803889078905137,RL
-1.006445472480638,-0.3631922236812641,RL
-0.399099309076858,-1.2583967839897359,RL
-0.9407649660833436,-0.4767981135814748,RL
-0.11828824085255096,-0.06796520387534052,RL
0.16687151140076004,-0.877611329682085,RL
-0.13103942084634873,-0.20881268322888913,RL
-0.19293252898569183,-0.40172287696758163,RL
0.5669802874685963,0.05605305415314932,RL
0.3004654472704792,-0.49733475551710554,RL
1.0659590952000728,0.313535185782067,RL
-0.4120148092458387,-0.035809791600089465,RL
-0.5555746099599702,-0.6620255662834568,RL
0.9183689517039361,0.35127962789468925,RL
1.0076005141376212,0.06968294343592929,RL
-0.06416947894345482,0.08867508661345817,RL
-0.15522164704797178,-0.5219913872581733,RL
-0.8409020223684865,-0.2721938234506768,RL
0.8074808568117026,-0.08198396580475864,RL
1.9026028504698134,-0.5607569049220671,RL
1.1374689038940995,-1.1934224406856566,RL
0.2775657089432172,0.4676308526062863,RL
0.2861340900414142,-0.38813023769497884,RL
0.48097023735053335,-0.3164440587757378,RL
-1.2301845078818905,-0.24720258776754153,RL
-1.5989803095298696,-0.1450719763992755,RL
-0.39627874196831836,0.9661072027326371,RL
0.7738394104201826,-0.1468125712275172,RL
-0.45073836363332687,-0.04853140583720269,RL
1.460572813876091,0.47577523093237306,RL
0.7904873118699922,0.2709276753192943,RL
0.29120905877661224,1.1300732741747996,RL
-0.38442565529806666,0.2218510998437354,RL
-0.6279561493025981,0.2292037744419119,RL
-0.9951110518362278,-0.2867965796505123,RL
0.08289018403699773,0.13304074539169822,RL
-0.3213281803632447,-0.8295937649266407,RL
-0.24003994083756008,0.9347477950214746,RL
0.6894052118045849,-0.0199306204454439,RL
1.5670350686074825,0.43199538556286254,RL
-0.1834391555320727,0.8365978530274266,RL
0.19999787468348856,0.2042270615123336,RL
1.3791099039911927,0.3431976345210706,RL
0.8031262111096489,0.17261279701095433,RL
-0.5453151634858582,-1.110543714013604,RL
0.4787767523779317,0.025881701427360168,RL
0.32703403441834683,0.15989018418723408,RL
-0.5755717887624207,-0.5787368966960156,RL
-1.4552658936684995,-0.0750793774430519,RL
-1.223505823652585,1.1255907546266155,RL
-0.6392521378357844,-0.2712973308245784,RL
-1.0486126553328297,0.02407906525885195,RL
-1.51874068644195,-0.22870177644042652,RL
-0.09604699144022509,-0.8316130263709083,RL
-0.3163382342926646,-0.8960622550386511,RL
-0.3315582786442103,0.2744022258650957,RL
-0.2918125133069698,-0.07099045527502211,RL
0.6915944616572264,-1.066549195714795,RL
0.11039030650620153,1.4534447683401015,RL
-0.20185120873539777,0.5965085726580474,RL
-0.4531208883308188,-0.6490264489269065,RL
-1.7922143965770045,0.28477012401201074,RL
1.359722124463237,0.7589602083441537,RL
0.0784389524751056,-0.004575392730259386,RL
-1.6025111623274582,0.18114507173061772,RL
1.3964276485140055,0.7833521879594005,RL
0.6402144633588174,2.2899571950054645,RL
-2.0749707398178248,0.3347901175931701,RL
0.6967521509355684,0.8264357901738414,RL
0.5934319481961515,0.22644042925079372,RL
-0.31463260649202895,0.10530116866295838,RL
0.635471257382378,0.1162256727949668,RL
0.03658332176087779,-0.18644627015639614,RL
-0.37168551719400494,0.005968581464771333,RL
-1.074082813084041,0.7549499833791748,RL
0.4135424734341085,0.10542931779551136,RL
0.6512924762804023,1.5352548454081112,RL
0.8964196147663086,1.4079232739529977,RL
-0.17529372471489965,-0.2688656106283577,RL
-2.1774014982698677,0.2622644926944267,RL
0.5997249246009023,0.1677178671143221,RL
-1.297404105722234,0.30569904575390044,RL
-1.6512325739858569,0.411649024491097,RL
1.3321611018425665,0.2739110693657828,RL
0.27554948152601566,1.0357168099486598,RL
0.45736854178532427,1.415304551335646,RL
-0.1694685235649918,-1.6390574798430282,RL
-0.8582468906420389,-0.3816604303084144,RL
0.29253059608643794,0.5691966972482297,RL
1.2287570691626784,1.3451114445816637,RL
-0.9725460188868904,0.08328480082912708,RL
0.7284685719904617,1.1754265065708478,RL
-0.9016048254777916,-0.1308862083305935,RL
0.02870150638143721,0.3436950182367202,RL
1.9717759787333098,0.24230453176202402,RL
1.046035483832521,0.5938702072752992,RL
1.0699433557813272,0.26633221477547925,RL
-0.3523216798560515,1.272291697543129,RL
0.7162538272321954,1.323118008076203,RL
0.024053071358956242,1.113941255706377,RL
0.022125566103420927,0.6808490153260716,RL
0.8697578434150984,1.1642555753962576,RL
0.6046339051631324,0.7957777943304437,RL
-1.5061798885854802,-0.0779275670777105,RL
0.4140863705556509,-1.6329593377476623,RL
-0.7921544047527694,-0.1979104812893638,RL
1.5579386856936948,0.65335003409119,RL
1.2528468091481255,-0.6314778493291219,RL
-0.3663454920195002,0.24305725829304467,RL
-1.266147918318021,0.03652471771404247,RL
-0.3558308238175128,0.8870577558223844,RL
1.0712010664303637,0.8932096756194905,RL
-0.28264764006638526,0.7876041134576153,RL
-0.6872106632275665,-0.14900704170708248,RL
-1.5267802092928302,0.038165717595442517,RL
0.2870669467953318,1.185287564746071,RL
0.33164086101410006,-0.22848796958981865,RL
-1.5490734126545833,-0.33538081415815996,RL
1.3987733325634204,-1.0216601011637119,RL
1.757598323694158,-1.5929670231881854,RL
0.9088414853525837,0.2863958404264307,RL
0.5249907359139312,0.5775426717299148,RL
0.6679994960485138,-0.5623285000198928,RL
0.3543566483543922,0.8388654593948502,RL
0.0792916615220631,1.033678747971661,RL
-0.38858597090859004,-0.10799370559094662,RL
0.5317665070340791,-1.3306158938015833,RL
0.6165034199353215,0.2372038680603553,RL
0.01980671349400156,-0.19896600638835046,RL
-0.6363891595634024,-1.0258691543235807,RL
1.2536594170709647,-1.2500074869743922,RL
-0.09222914045849433,0.1691254559055211,RL
-0.9094032408923836,-0.8332988664973571,RL
0.9508614124598926,0.3209135348425083,RL
1.0416305289038672,0.6020101836974678,RL
0.010186621280509038,-1.8506133694506692,RL
0.9049940227160057,0.4760003144602494,RL
0.29950183405054787,-0.990808133372751,RL
0.28169605354669536,0.6659754784629052,RL
0.24654815393489923,0.9561920798982189,RL
-1.161186603622255,-1.2175340399853432,RL
0.6694061029694867,-0.17913667366550376,RL
0.9153888440450757,-0.04838030767357696,RL
0.6202964335988526,0.6814666201732985,RL
-0.6964821669856293,0.7852167029922534,RL
0.17783965280380173,0.15325845516967151,RL
1.2840518474708826,0.5505596365977388,RL
-0.2770377333480083,-0.24400855308700806,RL
-1.3532291536003298,0.2768078793040222,RL
-0.041330316944800556,-0.1564457061362167,RL
0.8215713673294583,1.431210557356677,RL
-0.2356541682295908,-0.1124077990852343,RL
0.0326254717312843,-1.4677887381144132,RL
0.9843236905289368,-0.6720960578907237,RL
0.35227426213162366,0.20600273172231978,RL
-0.018992799626161072,0.6967525695546838,RL
-0.4357437707474728,-0.09212803464383869,RL
0.32468902167458435,0.0786767402065156,RL
1.9320607626301214,-0.09681686984662498,RL
0.6337829879665944,0.6258862611886175,RL
-1.7492303561890512,0.5791037582856825,RL
0.03175595855463164,0.07641349676839826,RL
1.1658269431029509,0.5569004591630856,RL
1.2277081704479995,0.38060317242711567,RL
1.3174365252152318,0.1406001512694859,RL
0.4151364316534204,0.9279896555601187,RL
-0.2778837828545144,0.5003602370549344,RL
-0.3563807873588852,0.821373905024808,RL
1.1012667954519144,0.26953473357985364,RL
-0.8745281167577996,0.03925037025060166,RL
0.20722197056547864,-0.5657571564579627,RL
0.565430681609468,1.6007485938449435,RL
-0.4163812079432682,0.008535963727365804,RL
1.0878663693649364,-0.04931405631128282,RL
-0.12749897071620775,-0.47431503488070514,RL
0.7553119519074073,-0.47078735006194683,RL
0.28927387306307323,1.3799487439774654,RL
1.201073632778661,0.9399759930275184,RL
-1.7365194471108203,0.2661239101273528,RL
-0.22598028996186842,0.45518111991788407,RL
-1.2841294772628964,-0.119108632644499,RL
-1.7926844669380242,0.4204756351742824,RL
0.3594852723275282,0.9957217849009792,RL
-1.5122187810700858,0.5658831240012291,RL
-1.6328409582035117,0.11731039829255983,RL
-1.6189841417258761,-0.6706150365007068,RL
-0.31435863326896196,-1.784375080984717,RL
0.6325589281802342,0.4882149350846887,RL
-1.3695506729840936,0.5731698375499449,RL
1.6259322355022225,1.1654528617107436,RL
1.241910141941914,1.332545092593335,RL
0.5817342212081029,-0.18062932869234202,RL
0.2336741143948192,0.027412079899822733,RL
-1.667568167242878,0.826386687961018,RL
-1.1020694150505255,0.5170889629578678,RL
0.07085182663446092,0.8231826153068452,RL
0.6373326603856645,1.0919805755546819,RL
-1.6636235696861157,0.7151863974668706,RL
0.40604537662231044,1.2234502844530348,RL
-0.7942538630544265,-1.1303203124167864,RL
1.021776693969082,1.3098628196631343,RL
-1.897679735962451,-0.6470078537057011,RL
-0.21035300271999072,0.5943546937278819,RL
-1.7565462187186127,0.07983051398480957,RL
-1.6748804849824517,-0.3636307992370871,RL
-1.6848246892552246,0.7468210028403278,RL
1.084112565700635,1.2652665282728037,RL
0.9050352054361296,1.2061041188812447,RL
-1.2691826175707532,0.41671530380434,RL
-0.5927084979639254,-0.4772277159115732,RL
-0.9853888721943409,0.732718693819612,RL
0.8669716912420973,0.6449164678200525,RL
-0.7841970650177439,0.02963964912146222,RL
0.997637330966297,-1.0372779479129008,RL
1.3207130235861317,1.0629322856882781,RL
0.32617569220600295,-0.11701858721678132,RL
0.850059504756256,0.32232571914881136,RL
0.321324558599007,1.1769349617428737,RL
0.955004603563685,0.750260942242064,RL
0.8559699002106104,0.6555384996264085,RL
1.150942215454955,1.660596321092445,RL
0.35789792298469414,1.8028377570926863,RL
0.3931025654524823,0.5939222131387498,RL
-0.9126322185298503,-0.7053164570752201,RL
-0.31594359617510054,0.6149466203877457,RL
-0.0289253549411429,0.34003480341561976,RL
0.5808337817481876,-0.9537732969223047,RL
0.7258296440223265,0.6166718669837916,RL
0.35407423577323743,0.7779024412167351,RL
1.5724199288002108,0.02685509340710616,RL
-0.5397019808819931,0.6810930652247639,RL
1.2428574366133796,-0.26098989614121426,RL
-0.8205542760789869,0.273129077896776,RL
-0.1546835406954777,0.13542034654516322,RL
-0.06635885490755813,0.2088654260702887,RL
0.3432610360446845,1.0355250593992922,RL
-0.47511469995734895,-1.0464150165898256,RL
-2.0386956901794546,-0.10773765228836045,RL
0.2875359275412367,0.4960421216476485,RL
-0.017539400636232015,-0.24616725981985976,RL
-0.6325093654568954,0.7051072412659037,RL
0.20138058620609436,0.6910522332460345,RL
0.5812538625307063,-0.16901478156280395,RL
-0.22801023386746183,0.4354583571749756,RL
0.4312254619117378,-1.053841925132345,RL
-1.3718448677635762,0.3069671630981478,RL
0.5299502390712887,0.017409805899955503,RL
0.11969825210689078,0.2705266137759882,RL
0.9032260945309137,0.138417563744019,RL
0.5911977258553642,-0.31917865386927946,RL
-1.1660171932105887,-0.9502237999835715,RL
0.11209849512703134,0.8790882668785972,RL
0.9234120463602982,-1.8406014873749759,RL
0.8173773592826911,-1.8654536197327423,RL
1.0843977681246026,1.0032566270839063,RL
1.5131061406376667,-1.514941565177338,RL
1.5631954808842472,-0.9289844847684613,RL
-2.043981144053388,-0.4564098927891226,RL
-2.133943204168842,-0.2430690301230438,RL
-1.8822513474192089,-0.07687416948739226,RL
-0.34828515204843197,1.1382717910560698,RL
-0.35383538234422596,0.788120850394911,RL
0.9770226897693721,-1.1428270391527908,RL
0.38101377523899027,0.52138577867481,RL
-0.606264078725447,-2.3471487576018375,RL
0.8798414693347809,0.3847145855330979,RL
-1.5600317119061717,0.4550713482106654,RL
0.25346529753335145,0.6656903687026422,RL
-0.3862480447818358,-0.47744259459987753,RL
-0.6701203753011719,0.879559555423038,RL
-0.5732570120571502,-0.4801536659281613,RL
0.7933578530859959,0.28252337971446145,RL
-1.7454231790681933,0.2069552013324217,RL
-1.6436317977870951,0.4214007774324302,RL
0.9335025439391123,-0.17425715452428708,RL
0.26629835576869404,0.17900321355255597,RL
0.5885145003325031,1.114619026755957,RL
-0.6794378373864751,-0.009076912815995755,RL
0.1632004011550545,1.4001622307185664,RL
-1.0222516559462724,0.31172475297795016,RL
-1.2967112827484961,-0.2131447752076363,RL
0.7771153867006956,0.8778482745877367,RL
-0.42898854519180474,0.7343226164911368,RL
0.22481775505728932,0.8582808428357995,RL
1.6535706543616278,-0.9555563737550592,RL
1.340581232208873,0.05341003814610287,RL
-0.11725598421054265,0.4039593327894861,RL
-1.545477166773565,-0.17456486877354155,RL
-1.1008398309445235,-1.013842778528992,RL
-0.6571306192850859,0.08772246653930792,RL
1.0887780222254304,-0.19795752131247898,RL
0.6431515673912689,-0.13470252308284664,RL
-0.9934179059149766,0.26314195409561797,RL
0.3797741292409492,-0.06439633963318046,RL
0.8616450274643792,-1.5955403170839966,RL
0.011341915477032312,0.588803453900675,RL
0.7815598159592471,-1.337007093317315,RL
0.7685949005963009,1.1720158150694446,RL
-1.4340518567271323,0.994087654315295,RL
-0.9017830211094736,-0.9468809148936517,RL
0.7353118285791775,0.10058544275959558,RL
-0.8624815921604015,0.0763830972349801,RL
-2.119481424330318,0.49039116535974514,RL
-1.6800899685291157,0.37446101181303143,RL
0.3909493355739308,0.8473366021040395,RL
0.8001725028318846,1.377473703281115,RL
0.3918549869903898,0.6944771564858669,RL
0.12429166715237468,-1.810032077074386,RL
0.18870477476438724,1.415843200129797,RL
0.45825220600545596,0.7692919200390922,RL
0.31106758079565516,0.6062315884373219,RL
0.28826508654792493,1.4436381397849003,RL
0.09965160652226661,-0.2849665766285312,RL
-0.5460586829462177,0.703945829132004,RL
-1.7787030568128777,0.037802464789631146,RL
-2.416226025927164,0.14655775575543656,RL
-0.6310081328764204,-0.4881490697003268,RL
-0.7540188416976352,0.49225265084615183,RL
0.5952973778970191,1.388443695944161,RL
0.2731019812270758,0.5416770847557585,RL
1.5257675114105465,1.370306454749818,RL
-0.04310432259937471,0.7993506175731365,RL
-1.2592952652749554,-0.021252186263924864,RL
0.8817778186523676,0.9260983544452704,RL
0.5573866613982906,0.8817728736340773,RL
-1.6100890064694382,0.38565946075347857,RL
-0.7798241057064557,-0.09579916067065822,RL
-1.8646144002332887,0.5716157853742095,RL
-0.189482130005069,0.7324366268660307,RL
0.3639656726210759,0.36879153020662375,RL
0.6602422247798834,0.810417569655696,RL
-1.0636384531531158,-1.3925339146512874,RL
1.5761431986555285,0.2855996547775105,RL
0.5535725670651326,1.0085242895903375,RL
0.6551722272588427,1.413291569307578,RL
2.1276267613339503,0.0004987788978264666,RL
0.6167570521486931,0.6581570824592975,RL
0.3533194464203882,-0.42811038800547946,RL
-0.009343300889308037,-0.39962895679557026,RL
1.6246781834707487,0.9367098324048543,RL
1.613659708622331,1.4891212770871647,RL
-0.6609968654959725,0.19629429471498033,RL
0.5485534173043609,-0.07769775919192194,RL
0.4328688588867999,1.5018781283471063,RL
2.043777546407387,-0.6711887597553661,RL
0.5957027269569191,0.3514371056287435,RL
-0.5765170945161062,-0.07991311516333456,RL
0.5356553245295912,-0.23432546545490648,RL
-0.5784490539857912,0.977961136519415,RL
-1.617352972592069,0.06836841371670176,RL
0.8919012256411648,-0.08183720617670052,RL
1.0363788854723992,-0.22907504698481984,RL
0.5811170696441372,0.8010057914034963,RL
0.6194623786604742,-0.3234197802393878,RL
-0.0966656945524263,-0.6606139399804154,RL
-0.658295366197801,-1.1742153722706081,RL
0.0659125508074727,0.7533842067636092,RL
0.40536339840671065,0.6219879264847217,RL
-0.11900785068633576,0.787470922699376,RL
0.5347241366774921,0.94070678547845,RL
-0.28089351862383366,1.3023667524296096,RL
1.630137349264719,-1.212956607582591,RL
-0.8594558200903684,-0.8291307841490682,RL
-1.7004433413788107,-0.13014167509298794,RL
0.3863846785671729,0.20449562434547391,RL
0.749990095573884,0.8195969456307147,RL
-0.682632760757407,-0.3285349896860731,RL
-0.5481206164855943,-2.156753769479159,RL
-1.552513568183092,0.4331208273904221,RL
-0.07552817598878493,-0.8546241531042154,RL
0.027569490620859508,0.8207090372980501,RL
0.33540835690273607,0.32517954510797603,RL
-1.6263312428234367,-0.6507606423810387,RL
-0.19514924831781083,-1.2296755499277308,RL
-1.260664085290169,0.0799996300209758,RL
-0.8987366709263573,-0.4634337590208651,RL
-0.2341755834613026,-0.4404602798331523,RL
-0.529133313844716,0.25804229970539183,RL
-0.6037378909323716,0.17812369255230567,RL
0.15631170985041934,-0.21279202201826578,RL
-0.6446075643415012,-0.6820665107211396,RL
-0.2989836200378661,-0.2243647082424556,RL
0.03127460782509,-0.21297087196238398,RL
-1.0868251591257134,0.10381313035507007,RL
0.68150677856342,0.8677500615777136,RL
-1.0620042448534208,-0.062193678299249974,RL
-1.4975219955765016,-1.0553366971972058,RL
-0.9745810380894309,-0.5287253174516322,RL
-0.6993333750924265,-1.0413949133602731,RL
-0.026797880723937056,-1.75196286449501,RL
-1.7847439674434002,-1.1633797503112744,RL
0.3933742216061582,0.06138443655739657,RL
-2.2434298633216647,-0.46894871493823775,RL
-1.0797535649583807,-0.15546064707205542,RL
0.3391543140857358,0.09741879440319717,RL
0.09650628993018323,-1.4193602948361812,RL
0.7712059355699767,-0.7449335690041572,RL
0.0798694484572864,1.493197032549734,RL
-1.1110040087829647,0.5185891784446656,RL
-0.13477525513551528,-0.3349608017308215,RL
1.0482500422761483,-0.06242361314582375,RL
-1.773905545561231,0.2463254377856367,RL
0.17388808043802592,0.5513906111992947,RL
0.03666387407835466,-0.388666911505886,RL
-0.8363776009792093,-0.26274233531666724,RL
1.81538148955089,-0.5777820276379964,RL
-0.7194645258515661,0.04131631364782871,RL
-1.096681461380386,-0.17385669196908696,RL
0.45801817500609304,0.5548087901847811,RL
0.439276353099837,1.0530505606585057,RL
-2.0776172375520496,-0.5282843297793988,RL
0.24947000772293487,0.7784691302980764,RL
0.8826358782006155,-0.9334238805827582,RL
-0.7545824046947439,0.7179027993019497,RL
-0.01175537822703326,0.21364926105530307,RL
1.415956079867039,-0.1369478034744907,RL
0.23247540329424532,0.8483162902286325,RL
1.4829109422591937,0.6094319822005495,RL
1.9783997691206177,0.5074034130492874,RL
-0.9359562690303145,0.3274014149950877,RL
0.8029830434902777,0.009606340432407696,RL
0.15415116939966148,-2.0493787356552176,RL
0.3097979344291667,0.7987381685485754,RL
-1.8957624088237541,0.18874150354614938,RL
-1.6334540046637973,0.9357484204907976,RL
-1.0038485731191393,0.4115713288515413,RL
0.009505149889953459,0.19737423189542547,RL
0.14637152011703047,-0.02160518179015935,RL
0.49084357515374233,0.3097097248410298,RL
-1.350146445093251,-0.5907065918240685,RL
-1.0597172358615616,0.570559101834403,RL
0.667089419958852,0.8526214637186841,RL
-1.7870013047291549,0.2405351574283273,RL
-1.875151698114194,-1.1448695649609664,RL
0.9078945496909796,1.1002191835199735,RL
-1.7240700775632922,0.0635997904672992,RL
-0.9584906068123444,0.19451043997522424,RL
-1.4134786020689738,0.6451881381499421,RL
-0.5288002635443161,-0.22075243698891214,RL
-0.7420759098832316,0.2049473968511643,RL
-0.3081137018554308,0.2297445376332812,RL
-1.8773593070241459,0.476112789441288,RL
-0.4262253701225406,0.02321665143918364,RL
-1.5945589479413387,1.1399393607254564,RL
-1.1567657209469357,0.22022412699474822,RL
0.16616811393462383,-1.7959534473683525,RL
0.44198105601090376,1.1280583702732563,RL
-1.762818138679964,0.12444427179280765,RL
0.22464944200531198,1.3569573599270495,RL
0.6654035713970594,0.5320235093400395,RL
-0.35028902467028844,-0.07827792441776886,RL
-1.5029694995029357,-0.17794163521783238,RL
-0.960843048065895,0.34057610800467536,RL
-0.2813347179894602,-0.33053199519791776,RL
0.0011150452475402828,1.1132759161400232,RL
0.26325505265073684,0.9333996789567636,RL
-1.422795790427846,0.6834170092869499,RL
-0.2472950740685125,0.6437266336340882,RL
-0.19337869403038876,-0.03958395244837842,RL
-0.19448377386553778,0.971234251822518,RL
-0.37570371357991833,-0.4036979971631205,RL
-0.15449388764517016,-1.3291613962193165,RL
0.4171071934024084,0.6709563583037292,RL
0.49338286215958577,0.7797749424205916,RL
0.9072638434718036,0.927353012064076,RL
-0.8523946914873021,1.3479954507277223,RL
0.5975195909323981,1.2585512688177012,RL
1.2393258108109129,-0.3005202146460406,RL
-0.09999632749433905,-0.7289775994912111,RL
-0.42540101425463556,0.8082234150107216,RL
0.9319261508030755,0.3651199884701891,RL
-0.24786429386045095,0.5932155871321851,RL
0.21428708900267857,0.8313076621845159,RL
-1.1011628716060728,0.535128072263796,RL
0.0762517081630423,2.0782923360877756,RL
-0.6517983159137403,0.39580962302563955,RL
0.4212976649207296,1.0660197517391945,RL
2.0395408669160684,-1.3026655601384414,RL
-0.19631752687266496,-0.052112978438443425,RL
0.2972675438735054,0.21025339005575813,RL
0.6188749139107412,1.4034406276468716,RL
1.0875237726186142,1.902831034971414,RL
-0.1128311387465064,0.08222568445006347,RL
1.724324226192826,-0.3537023608035969,RL
-1.031032833756468,-0.4454769922400352,RL
0.9964053601413329,0.43156400329935946,RL
0.11297872837100169,0.7077388559052087,RL
0.6777656509394466,0.4899399676242976,RL
-1.0284732265626115,-0.9507917525915696,RL
1.3116976459404484,0.7404382567444026,RL
-1.2951309131789883,-0.5588310066855247,RL
0.5598717684591417,0.3037001853260354,RL
-0.5389697188784855,0.11051912826222578,RL
0.7889415932234156,0.8166236422841827,RL
-0.6958280085167351,0.5334645790935083,RL
-1.6667207790409475,1.0392244123203116,RL
0.9604269742843747,1.1709530923379534,RL
1.2124814722156587,-0.9258583947683178,RL
1.2679207116149174,-1.499245762621824,RL
0.2263035584141392,0.0902333095668397,RL
-1.2659692184597027,-0.6751595039610017,RL
0.15301821140658495,0.013187398833929111,RL
0.4036694426675302,0.3354460116306148,RL
0.6062449486972309,1.3124753061315089,RL
0.24760714502012218,-0.14901756843913444,RL
-1.46012141767025,-0.713316629817183,RL
